"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V500","2020-04-09 02:00:00","6.000","30.000","1.200","22.300","0.770","1013.500","","0.000","-99.000","-99.000","-99.000","22.300","","22.100",""
"CM0160","2020-04-09 02:00:00","159.000","145.000","0.400","18.400","0.920","999.000","","0.000","-99.000","-99.000","-99.000","18.700","","18.300",""
"C0V350","2020-04-09 02:00:00","36.000","199.000","0.700","21.000","0.890","1012.800","","0.000","-99.000","-99.000","-99.000","21.000","","20.700",""
"C0W120","2020-04-09 02:00:00","58.000","-99.000","-99.000","19.200","0.820","1009.600","","0.000","-99.000","-99.000","-99.000","19.600","","19.200",""
"C0R470","2020-04-09 02:00:00","103.000","0.000","0.100","21.300","0.920","1004.500","","0.000","-99.000","-99.000","-99.000","21.500","","21.200",""
"C0M770","2020-04-09 02:00:00","164.000","140.000","0.700","18.700","1.000","996.100","","0.000","-99.000","-99.000","-99.000","19.100","","18.500",""
"C0S930","2020-04-09 02:00:00","248.000","244.000","1.600","17.800","0.950","988.200","","0.000","-99.000","-99.000","-99.000","18.700","","17.800",""
"C0F9Y0","2020-04-09 02:00:00","3313.000","228.000","5.500","2.400","0.890","684.500","","0.000","15.400","228.000","","2.500","","1.600",""
"C0E790","2020-04-09 02:00:00","344.000","319.000","0.700","18.500","1.000","975.800","","0.000","-99.000","-99.000","-99.000","18.700","","18.200",""
"C0O810","2020-04-09 02:00:00","161.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R520","2020-04-09 02:00:00","18.000","333.000","1.400","21.700","0.910","1014.000","","0.000","-99.000","-99.000","-99.000","22.000","","21.600",""
"C0G880","2020-04-09 02:00:00","92.000","133.000","0.500","19.100","0.890","1005.100","","0.000","-99.000","-99.000","-99.000","19.400","","19.000",""
"C0R260","2020-04-09 02:00:00","76.000","0.000","0.000","21.500","0.910","1006.500","","0.000","-99.000","-99.000","-99.000","21.700","","21.100",""
"C0U950","2020-04-09 02:00:00","1012.000","28.000","3.900","12.900","1.000","904.700","","0.000","-99.000","-99.000","-99.000","13.400","","12.900",""
"C0O860","2020-04-09 02:00:00","38.000","35.000","0.300","19.500","0.990","1010.800","","0.000","-99.000","-99.000","-99.000","19.800","","19.500",""
"C0R320","2020-04-09 02:00:00","7.000","113.000","0.600","20.500","0.880","1014.900","","0.000","-99.000","-99.000","-99.000","21.700","","20.500",""
"C0S980","2020-04-09 02:00:00","901.000","160.000","0.400","16.000","1.000","915.600","","0.000","-99.000","-99.000","-99.000","16.200","","15.800",""
"C0X110","2020-04-09 02:00:00","20.000","30.000","1.200","20.800","0.860","1013.800","","0.000","-99.000","-99.000","-99.000","21.200","","20.800",""
"C0V310","2020-04-09 02:00:00","46.000","155.000","0.900","21.600","0.820","1009.600","","0.000","-99.000","-99.000","-99.000","21.700","","21.500",""
"C0G620","2020-04-09 02:00:00","110.000","271.000","1.000","18.200","0.980","1002.500","","0.000","-99.000","-99.000","-99.000","19.000","","18.200",""
"C0AD50","2020-04-09 02:00:00","84.000","82.000","1.300","18.500","1.000","1007.100","","0.000","8.800","62.000","","19.100","","18.500",""
"C0A9A0","2020-04-09 02:00:00","24.000","131.000","0.800","18.400","0.950","1014.200","","0.000","-99.000","-99.000","-99.000","18.700","","18.300",""
"C0O830","2020-04-09 02:00:00","127.000","0.000","0.100","19.200","0.990","1001.600","","0.000","-99.000","-99.000","-99.000","19.200","","18.700",""
"C0S760","2020-04-09 02:00:00","1621.000","197.000","0.400","11.100","1.000","840.200","","0.000","-99.000","-99.000","-99.000","12.000","","10.900",""
"C0X160","2020-04-09 02:00:00","26.000","353.000","2.300","20.700","0.930","1012.500","","0.000","-99.000","-99.000","-99.000","20.900","","20.700",""
"C0C490","2020-04-09 02:00:00","157.000","51.000","0.800","18.000","0.870","998.000","","0.000","-99.000","-99.000","-99.000","18.300","","18.000",""
"C0F970","2020-04-09 02:00:00","145.000","281.000","0.300","19.600","0.800","998.200","","0.000","-99.000","-99.000","-99.000","20.400","","19.600",""
"C0R440","2020-04-09 02:00:00","1654.000","356.000","2.100","12.200","1.000","835.700","","0.000","-99.000","-99.000","-99.000","12.300","","12.200",""
"C0M690","2020-04-09 02:00:00","33.000","61.000","0.400","19.000","0.910","1011.100","","0.000","-99.000","-99.000","-99.000","19.500","","19.000",""
"C0V690","2020-04-09 02:00:00","30.000","51.000","2.500","21.900","0.810","1012.600","","0.000","-99.000","-99.000","-99.000","22.200","","21.900",""
"C0Z210","2020-04-09 02:00:00","126.000","0.000","0.000","18.500","0.990","1003.200","","0.000","-99.000","-99.000","-99.000","18.800","","18.500",""
"C0Z080","2020-04-09 02:00:00","298.000","0.000","0.000","17.700","0.960","982.000","","0.000","-99.000","-99.000","-99.000","18.100","","17.600",""
"C0U770","2020-04-09 02:00:00","5.000","343.000","1.900","19.600","0.870","1015.700","","0.000","-99.000","-99.000","-99.000","20.100","","19.000",""
"C0Z250","2020-04-09 02:00:00","1124.000","0.000","0.000","13.200","0.990","891.500","","0.000","-99.000","-99.000","-99.000","13.500","","12.800",""
"C0K440","2020-04-09 02:00:00","35.000","37.000","1.100","18.400","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","18.900","","18.400",""
"C0T900","2020-04-09 02:00:00","160.000","272.000","0.600","18.100","0.880","996.300","","0.000","-99.000","-99.000","-99.000","18.700","","17.900",""
"C0F9V0","2020-04-09 02:00:00","525.000","189.000","0.900","19.100","0.880","956.600","","0.000","-99.000","-99.000","-99.000","19.400","","18.600",""
"C0UA20","2020-04-09 02:00:00","2619.000","204.000","4.900","5.400","0.970","-99.000","","0.000","-99.000","-99.000","-99.000","5.600","","5.400",""
"C0M850","2020-04-09 02:00:00","695.000","0.000","0.000","17.500","0.990","936.900","","0.000","-99.000","-99.000","-99.000","18.200","","17.500",""
"C0C620","2020-04-09 02:00:00","19.000","86.000","1.300","20.200","0.920","1013.200","","0.000","-99.000","-99.000","-99.000","21.400","","20.100",""
"C0I360","2020-04-09 02:00:00","300.000","288.000","0.300","18.600","0.930","980.400","","0.000","-99.000","-99.000","-99.000","19.900","","18.300",""
"C0M810","2020-04-09 02:00:00","1354.000","152.000","0.500","13.700","0.990","867.900","","0.000","-99.000","-99.000","-99.000","13.800","","13.400",""
"C0AC80","2020-04-09 02:00:00","40.000","0.000","0.000","18.500","0.880","1012.000","","0.500","-99.000","-99.000","-99.000","18.500","","18.100",""
"CM0140","2020-04-09 02:00:00","26.000","349.000","0.500","21.100","0.750","1013.300","","0.000","-99.000","-99.000","-99.000","21.900","","21.100",""
"C0SA20","2020-04-09 02:00:00","857.000","218.000","1.300","15.100","1.000","920.200","","0.000","-99.000","-99.000","-99.000","15.800","","15.000",""
"C0K490","2020-04-09 02:00:00","91.000","0.000","0.000","19.100","0.860","1004.800","","0.000","-99.000","-99.000","-99.000","19.200","","18.400",""
"C0K460","2020-04-09 02:00:00","60.000","66.000","1.000","18.900","0.840","1007.900","","0.000","-99.000","-99.000","-99.000","19.600","","18.900",""
"C0V820","2020-04-09 02:00:00","441.000","0.000","0.200","18.800","0.990","967.800","","0.000","-99.000","-99.000","-99.000","18.800","","18.400",""
"C0S810","2020-04-09 02:00:00","65.000","338.000","2.000","19.600","0.900","1010.500","","0.000","-99.000","-99.000","-99.000","20.800","","19.600",""
"C0R580","2020-04-09 02:00:00","10.000","337.000","1.700","21.300","0.890","1014.500","","0.000","-99.000","-99.000","-99.000","21.600","","21.300",""
"C0Z330","2020-04-09 02:00:00","488.000","0.000","0.100","16.500","0.990","962.600","","0.000","-99.000","-99.000","-99.000","16.900","","16.500",""
"C0E590","2020-04-09 02:00:00","40.000","43.000","0.300","17.600","0.870","1010.500","","0.000","-99.000","-99.000","-99.000","17.900","","17.600",""
"C0D540","2020-04-09 02:00:00","227.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K420","2020-04-09 02:00:00","42.000","65.000","0.600","18.200","0.860","1010.700","","0.000","-99.000","-99.000","-99.000","19.100","","18.200",""
"C0Z180","2020-04-09 02:00:00","34.000","170.000","0.500","19.400","0.910","1011.800","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0AD10","2020-04-09 02:00:00","27.000","179.000","0.700","18.100","0.940","1013.300","","0.500","-99.000","-99.000","-99.000","18.400","","18.100",""
"C0M720","2020-04-09 02:00:00","225.000","0.000","0.000","18.400","0.950","989.700","","0.000","-99.000","-99.000","-99.000","19.300","","18.400",""
"C0V450","2020-04-09 02:00:00","51.000","9.000","1.900","21.200","0.990","1009.600","","0.000","-99.000","-99.000","-99.000","21.400","","21.100",""
"C0R280","2020-04-09 02:00:00","242.000","0.000","0.000","18.500","0.960","988.200","","0.000","-99.000","-99.000","-99.000","19.000","","18.500",""
"C0E610","2020-04-09 02:00:00","850.000","0.000","0.200","16.100","0.880","921.200","","0.000","-99.000","-99.000","-99.000","16.200","","15.400",""
"C0V610","2020-04-09 02:00:00","22.000","27.000","1.300","21.100","0.840","1013.100","","0.000","-99.000","-99.000","-99.000","21.500","","21.100",""
"C0Z310","2020-04-09 02:00:00","59.000","325.000","0.900","19.600","0.970","1009.800","","0.000","-99.000","-99.000","-99.000","19.600","","19.200",""
"C0S700","2020-04-09 02:00:00","507.000","272.000","0.300","16.400","0.960","959.600","","0.000","-99.000","-99.000","-99.000","16.700","","16.300",""
"C0T9G0","2020-04-09 02:00:00","605.000","0.000","0.000","16.400","0.990","949.600","","0.000","-99.000","-99.000","-99.000","16.500","","16.400",""
"C0U520","2020-04-09 02:00:00","517.000","234.000","0.500","15.200","0.990","960.200","","0.000","-99.000","-99.000","-99.000","15.200","","15.000",""
"C0E750","2020-04-09 02:00:00","62.000","58.000","0.300","18.100","0.820","1008.700","","0.000","-99.000","-99.000","-99.000","18.500","","18.100",""
"C0G660","2020-04-09 02:00:00","27.000","71.000","0.600","19.100","0.820","1013.900","","0.000","-99.000","-99.000","-99.000","19.800","","19.100",""
"C0U720","2020-04-09 02:00:00","1260.000","158.000","0.600","12.400","1.000","888.900","","0.500","-99.000","-99.000","-99.000","12.500","","12.400",""
"C0R690","2020-04-09 02:00:00","248.000","17.000","0.700","19.400","0.910","986.600","","0.000","-99.000","-99.000","-99.000","19.800","","19.400",""
"C0X150","2020-04-09 02:00:00","18.000","19.000","0.700","19.700","0.890","1015.300","","0.000","-99.000","-99.000","-99.000","20.200","","19.700",""
"C0Z050","2020-04-09 02:00:00","830.000","0.000","0.000","14.800","0.990","925.100","","0.000","-99.000","-99.000","-99.000","15.300","","14.800",""
"C0I490","2020-04-09 02:00:00","1601.000","265.000","2.900","12.300","0.990","843.300","","0.000","-99.000","-99.000","-99.000","12.300","","12.200",""
"C0I090","2020-04-09 02:00:00","910.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X240","2020-04-09 02:00:00","394.000","155.000","0.300","18.200","0.940","971.500","","0.000","-99.000","-99.000","-99.000","18.800","","17.500",""
"C0S990","2020-04-09 02:00:00","409.000","126.000","0.900","19.100","0.900","969.900","","0.000","-99.000","-99.000","-99.000","19.600","","19.100",""
"C0E850","2020-04-09 02:00:00","104.000","0.000","0.000","16.500","0.960","1003.800","","0.000","-99.000","-99.000","-99.000","16.600","","16.400",""
"C0T9B0","2020-04-09 02:00:00","558.000","288.000","0.800","16.600","0.940","953.800","","0.000","-99.000","-99.000","-99.000","17.300","","16.300",""
"C0G650","2020-04-09 02:00:00","34.000","0.000","0.000","19.400","0.980","1011.700","","0.000","-99.000","-99.000","-99.000","20.300","","19.400",""
"C0K580","2020-04-09 02:00:00","26.000","79.000","0.300","18.700","0.990","1014.100","","0.000","-99.000","-99.000","-99.000","19.300","","18.700",""
"C0X050","2020-04-09 02:00:00","25.000","0.000","0.200","18.900","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","19.700","","18.900",""
"CM0100","2020-04-09 02:00:00","25.000","66.000","1.600","19.300","0.740","1013.200","","0.000","-99.000","-99.000","-99.000","19.400","","19.200",""
"C0AC70","2020-04-09 02:00:00","71.000","84.000","1.100","18.100","0.920","1008.600","","0.500","-99.000","-99.000","-99.000","18.400","","18.000",""
"CM0130","2020-04-09 02:00:00","11.000","35.000","2.500","20.600","0.760","1015.000","","0.000","-99.000","-99.000","-99.000","20.900","","20.600",""
"C0W110","2020-04-09 02:00:00","16.000","6.000","7.300","15.100","0.830","1017.000","","0.000","-99.000","-99.000","-99.000","15.200","","14.900",""
"C0R670","2020-04-09 02:00:00","26.000","0.000","0.200","21.500","0.820","1013.500","","0.000","-99.000","-99.000","-99.000","21.800","","21.400",""
"C0X120","2020-04-09 02:00:00","28.000","6.000","1.300","19.700","0.880","1013.700","","0.000","-99.000","-99.000","-99.000","20.100","","19.700",""
"C0R100","2020-04-09 02:00:00","1006.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C700","2020-04-09 02:00:00","151.000","86.000","1.600","17.600","0.890","999.400","","0.000","-99.000","-99.000","-99.000","18.100","","17.600",""
"C0W130","2020-04-09 02:00:00","18.000","19.000","4.600","19.700","0.810","1012.900","","0.000","-99.000","-99.000","-99.000","20.100","","19.700",""
"C0F9R0","2020-04-09 02:00:00","20.000","58.000","0.700","18.800","1.000","1014.500","","0.000","-99.000","-99.000","-99.000","19.200","","18.800",""
"C0V660","2020-04-09 02:00:00","25.000","41.000","1.700","20.600","0.850","1013.000","","0.000","-99.000","-99.000","-99.000","21.000","","20.600",""
"C0G780","2020-04-09 02:00:00","27.000","23.000","1.000","19.300","0.800","1012.300","","0.000","-99.000","-99.000","-99.000","19.700","","19.300",""
"C0C590","2020-04-09 02:00:00","72.000","36.000","0.900","18.200","0.840","1007.500","","0.000","-99.000","-99.000","-99.000","18.400","","18.200",""
"C0M790","2020-04-09 02:00:00","15.000","48.000","1.000","19.100","0.810","1012.800","","0.000","-99.000","-99.000","-99.000","19.500","","19.100",""
"C0R130","2020-04-09 02:00:00","1040.000","257.000","1.400","16.900","0.910","899.000","","0.000","-99.000","-99.000","-99.000","17.200","","16.600",""
"C0AH30","2020-04-09 02:00:00","755.000","27.000","4.700","15.100","1.000","931.200","","0.500","-99.000","-99.000","-99.000","15.600","","15.100",""
"C0X170","2020-04-09 02:00:00","50.000","48.000","1.000","20.000","0.950","1009.700","","0.000","-99.000","-99.000","-99.000","20.100","","20.000",""
"C0K291","2020-04-09 02:00:00","8.000","50.000","1.100","19.300","0.860","1015.000","","0.000","-99.000","-99.000","-99.000","19.700","","19.300",""
"C0D480","2020-04-09 02:00:00","223.000","0.000","0.000","16.700","0.910","989.700","","0.000","-99.000","-99.000","-99.000","16.800","","16.700",""
"C0F0C0","2020-04-09 02:00:00","983.000","186.000","2.400","16.300","0.990","906.000","","0.000","-99.000","-99.000","-99.000","16.300","","16.200",""
"C0U860","2020-04-09 02:00:00","5.000","0.000","0.000","19.700","0.900","1016.400","","0.000","-99.000","-99.000","-99.000","19.800","","18.800",""
"C0UA50","2020-04-09 02:00:00","808.000","308.000","1.300","14.400","1.000","925.500","","0.000","-99.000","-99.000","-99.000","14.400","","14.000",""
"C0X320","2020-04-09 02:00:00","30.000","91.000","1.500","18.300","0.950","1011.600","","0.000","-99.000","-99.000","-99.000","19.100","","18.300",""
"C0T960","2020-04-09 02:00:00","120.000","152.000","0.300","18.500","0.990","1002.300","","0.000","-99.000","-99.000","-99.000","19.200","","18.500",""
"C0SA80","2020-04-09 02:00:00","136.000","231.000","0.300","18.700","0.960","1000.200","","0.000","-99.000","-99.000","-99.000","19.200","","18.700",""
"C0E780","2020-04-09 02:00:00","160.000","0.000","0.000","17.700","0.890","997.600","","0.000","-99.000","-99.000","-99.000","17.800","","17.600",""
"C0F9Q0","2020-04-09 02:00:00","149.000","249.000","0.800","17.900","0.920","997.500","","0.000","-99.000","-99.000","-99.000","18.300","","17.900",""
"C0F9X0","2020-04-09 02:00:00","166.000","4.000","1.400","18.000","0.890","1000.700","","0.000","-99.000","-99.000","-99.000","18.600","","18.000",""
"C0F0D0","2020-04-09 02:00:00","3171.000","158.000","3.400","2.600","1.000","696.700","","0.000","-99.000","-99.000","-99.000","2.600","","2.200",""
"C0S730","2020-04-09 02:00:00","110.000","26.000","5.700","21.900","0.850","1002.700","","0.000","-99.000","-99.000","-99.000","22.100","","21.900",""
"C0T790","2020-04-09 02:00:00","2830.000","275.000","1.400","6.000","0.880","726.500","","0.000","-99.000","-99.000","-99.000","6.200","","6.000",""
"C0V750","2020-04-09 02:00:00","50.000","52.000","1.600","21.000","0.880","1011.100","","0.000","-99.000","-99.000","-99.000","21.400","","21.000",""
"C0K530","2020-04-09 02:00:00","12.000","49.000","1.400","19.400","0.830","1014.300","","0.000","-99.000","-99.000","-99.000","20.100","","19.400",""
"C0M780","2020-04-09 02:00:00","30.000","51.000","0.300","18.800","0.860","1012.600","","0.000","-99.000","-99.000","-99.000","19.400","","18.800",""
"C0V360","2020-04-09 02:00:00","94.000","0.000","0.000","19.000","0.910","1004.800","","0.000","-99.000","-99.000","-99.000","19.100","","18.700",""
"C0G640","2020-04-09 02:00:00","17.000","0.000","0.000","18.200","0.840","1016.300","","0.000","-99.000","-99.000","-99.000","19.500","","18.200",""
